Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean,Packet Length Mean,SYN Flag Count,ACK Flag Count,Label
209,2,2,140,396,2564593.301,19138.75598,69.66666667,3.0,3.0,121.2,0,0,0
3209994,3,3,6,6,3.738324745,1.869162372,641998.8,593100.0,1593379.0,1.714285714,0,0,0
4223446,5,2,123,46,40.01471784,1.657414348,703907.6667,1055861.5,4183441.0,26.875,1,1,0
46032107,9,9,494,2154,57.5250661457,0.3910314164,2707771.0,5010861.875,5752114.25,139.3684210526,0,0,0
89914331,4,4,242,394,7.073399679,0.088973581,12800000.0,29900000.0,30000000.0,78.88888889,0,0,0
3201946,5,0,30,0,9.369302293,1.561550382,800486.5,800486.5,0.0,6.0,0,1,1
84803230,8,5,413,11595,141.5983802,0.153296048,7066935.833,12100000.0,50904.25,857.7142857,0,1,1
75,1,1,2,6,106666.6667,26666.66667,75.0,0.0,0.0,3.333333333,0,0,1
63133637,7,0,0,0,0.0,0.110875919,10500000.0,10500000.0,0.0,0.0,0,0,1
39099,1,1,45,194,6112.688304,51.15220338,39099.0,0.0,0.0,94.66666667,0,0,0
98484902,6,8,337,11595,121.1556265,0.142153769,7575761.692,19700000.0,14100000.0,795.8666667,0,0,1
46567,1,1,49,91,3006.420855971,42.948869371,46567.0,0.0,0.0,63.0,0,0,0
346,2,2,62,126,543352.601156069,11560.6936416185,115.3333333333,1.0,0.0,43.8,0,0,0
56,1,1,0,0,0.0,35714.28571,56.0,0.0,0.0,0.0,0,1,0
31003,2,2,168,332,16127.47154,129.0197723,10334.33333,48.0,48.0,116.8,0,0,0
55,1,1,2,6,145454.5455,36363.63636,55.0,0.0,0.0,3.333333333,0,0,1
51,2,1,0,0,0.0,58823.52941,25.5,3.0,0.0,0.0,0,1,0
4,3,0,31,0,7750000.0,750000.0,2.0,2.0,0.0,7.75,0,1,0
168253,10,5,735,335,6359.4705592174,89.1514564376,12018.0714285714,18694.7777777778,19858.75,66.875,0,0,0
44,1,1,2,6,181818.1818,45454.54545,44.0,0.0,0.0,3.333333333,0,0,1
23635,1,1,47,79,5331.076793,84.62026655,23635.0,0.0,0.0,57.66666667,0,0,0
31569,1,1,44,193,7507.3648199183,63.3532896196,31569.0,0.0,0.0,93.6666666667,0,0,0
23949,2,2,88,210,12443.1082717441,167.0215875402,7983.0,46.0,4.0,68.4,0,0,0
208,2,2,82,114,942307.6923,19230.76923,69.33333333,48.0,48.0,47.4,0,0,0
60788621,2,2,90,302,6.4485753016,0.0658017888,20262873.6666667,60389478.0,60668124.0,86.8,0,0,0
1829082,5,0,30,0,16.40167035,2.733611724,457270.5,457270.5,0.0,6.0,0,1,1
7969792,4,0,24,0,3.011370937,0.501895156,2656597.333,2656597.333,0.0,6.0,0,1,1
222,2,2,64,96,720720.720720721,18018.018018018,74.0,3.0,48.0,38.4,0,0,0
503,1,1,45,102,292246.5209,3976.143141,503.0,0.0,0.0,64.0,0,0,0
3,2,0,12,0,4000000.0,666666.666666667,3.0,3.0,0.0,6.0,0,1,0
24326,2,2,76,164,9865.9870097838,164.4331168297,8108.6666666667,1.0,48.0,55.6,0,0,0
135,1,1,0,6,44444.44444,14814.81481,135.0,0.0,0.0,2.0,0,0,1
101754,2,1,12,6,176.8972227,29.48287045,50877.0,101754.0,0.0,6.0,0,1,0
17261,2,0,0,0,0.0,115.8681420543,17261.0,17261.0,0.0,0.0,0,1,0
176,2,2,88,218,1738636.364,22727.27273,58.66666667,4.0,4.0,70.0,0,0,0
44,1,1,0,6,136363.6364,45454.54545,44.0,0.0,0.0,2.0,0,0,1
95445,2,2,72,238,3247.943842,41.9089528,31815.0,48.0,3.0,69.2,0,0,0
31372,2,1,44,6,1593.777891,95.62667347,15686.0,31372.0,0.0,22.0,1,1,0
64068876,2,0,74,0,1.1550069959,0.0312164053,64068876.0,64068876.0,0.0,37.0,1,1,0
173,2,2,46,46,531791.9075,23121.38728,57.66666667,49.0,2.0,23.0,0,0,0
11974435,5,4,517,3525,337.5524607,0.751601224,1496804.375,1743361.75,3658231.667,404.2,0,0,1
777213,6,7,948,2038,3841.932649,16.72643149,64767.75,155422.0,86621.0,213.2857143,0,0,0
82,2,2,4,12,195121.9512,48780.4878,27.33333333,1.0,49.0,3.6,0,0,0
821930,3,6,26,11607,14153.27339,10.94983758,102741.25,437.0,164376.4,1163.3,0,0,1
64421178,12,12,1627,7761,145.7284745709,0.3725482946,2800920.7826087,5856470.72727273,5554264.18181818,375.52,0,0,0
1327444,41,40,2728,6634,7052.6515619491,61.0195232341,16593.05,33186.1,9517.5384615385,114.1707317073,0,0,0
100663140,6,10,11613,68,116.0404891,0.158945966,6710876.0,20100000.0,11000000.0,687.4705882,0,1,0
4480,3,2,353,12,81473.21429,1116.071429,1120.0,2240.0,3.0,106.5,1,1,0
237855,8,5,953,1151,8845.725337,54.65514704,19821.25,33979.28571,50285.25,150.2857143,0,0,0
5697,3,0,18,0,3159.5576619273,526.5929436546,2848.5,2848.5,0.0,6.0,0,1,0
226,3,1,83,6,393805.3097,17699.11504,75.33333333,113.0,0.0,27.0,1,1,0
182,2,2,64,158,1219780.22,21978.02198,60.66666667,0.0,1.0,50.8,0,0,0
4,2,0,12,0,3000000.0,500000.0,4.0,4.0,0.0,6.0,0,1,0
295,2,2,62,230,989830.5085,13559.32203,98.33333333,1.0,3.0,64.6,0,0,0
9842800,5,0,30,0,3.047913195,0.507985533,2460700.0,2460700.0,0.0,6.0,0,1,1
30713,1,1,53,106,5176.960896,65.11900498,30713.0,0.0,0.0,70.66666667,0,0,0
245,2,2,104,352,1861224.49,16326.53061,81.66666667,2.0,2.0,101.6,0,0,0
206,2,2,64,96,776699.0291,19417.47573,68.66666667,3.0,48.0,38.4,0,0,0
4,1,1,0,0,0.0,500000.0,4.0,0.0,0.0,0.0,0,1,0
8205817,2,2,93,173,32.41602878,0.487459079,2735272.333,8175379.0,8174954.0,61.4,0,0,0
11507886,12,13,3008,7956,952.7379746,2.172423328,479495.25,1045857.182,956301.4167,421.6923077,0,0,0
69,1,2,0,0,0.0,43478.26087,34.5,0.0,49.0,0.0,0,1,0
82,1,2,0,0,0.0,36585.36585,41.0,0.0,48.0,0.0,0,1,0
40,1,1,6,6,300000.0,50000.0,40.0,0.0,0.0,6.0,0,1,0
77354,1,1,41,183,2895.7778524705,25.8551593971,77354.0,0.0,0.0,88.3333333333,0,0,0
9199,3,0,43,0,4674.421133,326.1224046,4599.5,4599.5,0.0,12.25,0,1,0
31019,4,2,176,194,11928.1730552242,193.429833328,6203.8,8344.6666666667,4.0,59.1428571429,0,0,0
1,2,0,12,0,12000000.0,2000000.0,1.0,1.0,0.0,6.0,0,1,0
56871,1,1,51,115,2918.886603,35.16730847,56871.0,0.0,0.0,72.33333333,0,0,0
2,2,0,0,0,0.0,1000000.0,2.0,2.0,0.0,0.0,0,1,0
1015,6,0,0,0,0.0,5911.330049,203.0,203.0,0.0,0.0,0,1,1
5395529,3,1,0,0,0.0,0.741354555,1798509.667,2697764.5,0.0,0.0,0,0,0
275864,10,5,1328,1119,8870.3129078097,54.3746193777,19704.5714285714,30651.5555555556,45974.5,152.9375,0,0,0
11857702,8,4,599,274,73.62303421,1.01200047,1077972.909,1693957.429,1491960.667,67.15384615,0,0,0
10563028,7,4,467,293,71.9490661201,1.0413680623,1056302.8,1760504.66666667,3444682.0,63.3333333333,0,0,0
8474796,4,0,24,0,2.831926574,0.471987762,2824932.0,2824932.0,0.0,6.0,0,1,1
8324,15,6,19897,0,2390317.155,2522.825565,416.2,594.5714286,1365.4,904.4090909,0,0,0
37416,1,1,40,96,3634.8086380158,53.4530682061,37416.0,0.0,0.0,58.6666666667,0,0,0
38,1,1,0,0,0.0,52631.57895,38.0,0.0,0.0,0.0,0,1,0
46838,2,2,74,202,5892.651266,85.40074299,15612.66667,3.0,4.0,62.6,0,0,0
182,2,2,74,154,1252747.253,21978.02198,60.66666667,3.0,47.0,53.0,0,0,0
117649343,2,2,104,258,3.07694026,0.03399934,39200000.0,118000000.0,118000000.0,82.4,0,0,0
186,2,0,12,0,64516.12903,10752.68817,186.0,186.0,0.0,6.0,0,0,0
3,2,0,31,0,10300000.0,666666.6667,3.0,3.0,0.0,20.66666667,1,1,0
32426,2,2,90,326,12829.21113,123.3577993,10808.66667,3.0,3.0,92.2,0,0,0
95,2,2,4,12,168421.0526,42105.26316,31.66666667,3.0,3.0,3.6,0,0,0
94983,1,1,0,0,0.0,21.05639957,94983.0,0.0,0.0,0.0,0,1,0
463464,35,39,1235,74879,164228.5053,159.6672018,6348.821918,13631.08824,11587.71053,1014.853333,0,0,0
23869,1,1,43,91,5613.976287,83.79069085,23869.0,0.0,0.0,59.0,0,0,0
59,1,1,6,6,203389.830508475,33898.3050847458,59.0,0.0,0.0,6.0,0,1,0
166,2,2,64,96,963855.4217,24096.38554,55.33333333,3.0,4.0,38.4,0,0,0
3,2,0,4,0,1333333.333,666666.6667,3.0,3.0,0.0,2.0,0,0,0
18,1,1,2,6,444444.4444,111111.1111,18.0,0.0,0.0,3.333333333,0,0,1
63,2,2,4,12,253968.254,63492.06349,21.0,48.0,48.0,3.6,0,0,0
70169,1,1,44,152,2793.2562812638,28.5026151149,70169.0,0.0,0.0,80.0,0,0,0
3,1,1,0,6,2000000.0,666666.6667,3.0,0.0,0.0,2.0,0,0,1
95545,1,1,47,187,2449.10775,20.93254487,95545.0,0.0,0.0,93.66666667,0,0,0
32019,2,2,78,110,5871.513789,124.9258253,10673.0,48.0,47.0,45.4,0,0,0
63,1,1,6,6,190476.1905,31746.03175,63.0,0.0,0.0,6.0,0,1,0
1037,2,0,0,0,0.0,1928.6403085825,1037.0,1037.0,0.0,0.0,0,1,0
162793,17,6,20532,24,126270.785598889,141.2837161303,7399.6818181818,10174.5625,24186.6,856.5,0,0,0
3,2,0,4,0,1333333.333,666666.6667,3.0,3.0,0.0,2.0,0,0,0
46,2,0,0,0,0.0,43478.26087,46.0,46.0,0.0,0.0,0,1,0
3,2,0,12,0,4000000.0,666666.666666667,3.0,3.0,0.0,6.0,0,1,0
30607,1,1,48,176,7318.5872512824,65.3445290293,30607.0,0.0,0.0,90.6666666667,0,0,0
240293,7,5,376,3508,16163.60027,49.93903276,21844.81818,40048.83333,31537.5,298.7692308,0,0,0
42,1,1,2,6,190476.1905,47619.04762,42.0,0.0,0.0,3.333333333,0,0,1
51,1,1,6,6,235294.117647059,39215.6862745098,51.0,0.0,0.0,6.0,0,1,0
3138812,9,11,703,3950,1482.407994,6.371837498,165200.6316,324319.0,304227.7,221.5714286,0,0,0
98663708,7,7,337,11595,120.9360589,0.141896147,7589516.0,16400000.0,16400000.0,795.8666667,0,0,1
20,1,1,2,6,400000.0,100000.0,20.0,0.0,0.0,3.333333333,0,0,1
534,1,1,51,112,305243.4457,3745.318352,534.0,0.0,0.0,71.33333333,0,0,0
668570,17,22,1029,36806,56590.93289,58.33345798,17593.94737,41774.1875,23972.04762,945.875,0,0,0
98693750,6,7,428,11595,121.8212906,0.1317206,8224479.167,19700000.0,16400000.0,859.2142857,0,0,1
64,1,1,0,6,93750.0,31250.0,64.0,0.0,0.0,2.0,0,0,1
33,1,1,0,6,181818.1818,60606.06061,33.0,0.0,0.0,2.0,0,0,1
81424,1,1,44,60,1277.264689,24.56278247,81424.0,0.0,0.0,49.33333333,0,0,0
3001483,3,0,0,0,0.0,0.999505911,1500741.5,1500741.5,0.0,0.0,0,0,1
10,1,1,0,0,0.0,200000.0,10.0,0.0,0.0,0.0,0,1,0
51159,1,1,101,165,5199.4761430051,39.0938055865,51159.0,0.0,0.0,122.3333333333,0,0,0
459570,27,28,942,46475,103176.882738212,119.6770894532,8510.5555555556,17675.7692307692,13946.1111111111,846.7321428571,0,0,0
972829,9,10,703,3950,4782.957745,19.53066777,54046.05556,109565.875,97543.33333,232.65,0,0,0
34048416,9,9,896,3566,131.0486808,0.528658954,2002848.0,4080208.125,4250857.875,234.8421053,0,0,0
3,2,0,14,0,4666666.667,666666.6667,3.0,3.0,0.0,9.333333333,1,1,1
49,1,1,2,6,163265.3061,40816.32653,49.0,0.0,0.0,3.333333333,0,0,1
83601413,7,6,370,11595,143.1195906,0.155499764,6966784.417,13900000.0,30142.2,854.6428571,0,1,1
197,2,2,90,196,1451776.65,20304.56853,65.66666667,1.0,2.0,66.2,0,0,0
48195,2,2,74,158,4813.777363,82.99616143,16065.0,1.0,3.0,53.8,0,0,0
1,2,0,0,0,0.0,2000000.0,1.0,1.0,0.0,0.0,0,1,1
55,1,1,0,0,0.0,36363.6363636364,55.0,0.0,0.0,0.0,0,1,0
247869,4,0,24,0,96.82533919,16.13755653,82623.0,82623.0,0.0,6.0,0,1,1
86481075,8,6,370,11595,138.3539694,0.161885129,6652390.385,12400000.0,253.0,797.6666667,0,1,1
4,2,0,0,0,0.0,500000.0,4.0,4.0,0.0,0.0,0,1,1
106448,2,2,62,190,2367.353074,37.57703292,35482.66667,3.0,4.0,56.6,0,0,0
15022290,1,5,0,0,0.0,0.399406482,3004458.0,0.0,3749783.25,0.0,0,0,0
31387,1,1,50,152,6435.785516,63.72064868,31387.0,0.0,0.0,84.0,0,0,0
30945,2,2,62,222,9177.5731135886,129.2615931491,10315.0,3.0,47.0,63.0,0,0,0
18563602,9,6,376,11632,646.8572209,0.808032838,1325971.571,1695180.25,3512971.6,750.5,0,0,1
245639,4,4,176,396,2328.620455,32.56811825,35091.28571,81818.66667,70572.0,68.44444444,0,0,0
223,2,2,156,412,2547085.202,17937.21973,74.33333333,4.0,48.0,129.2,0,0,0
30539,1,1,67,83,4911.752186,65.49002914,30539.0,0.0,0.0,72.33333333,0,0,0
651079,17,13,3104,9527,19400.10352,46.07735774,22451.0,40692.4375,51346.5,407.4516129,0,0,0
286106,39,57,1028,81637,288931.3751,335.5399747,3011.642105,7529.105263,4486.339286,852.2164948,0,0,0
5903753,5,0,30,0,5.081513403,0.846918901,1475938.25,1475938.25,0.0,6.0,0,1,1
733,2,0,12,0,16371.0777626194,2728.5129604366,733.0,733.0,0.0,6.0,0,1,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,1
59,1,1,0,6,101694.9153,33898.30508,59.0,0.0,0.0,2.0,0,0,1
50012,4,2,176,164,6798.368391586,119.9712069103,10002.4,12105.6666666667,3.0,54.8571428571,0,0,0
1259244,41,42,2728,6634,7434.619502,65.91256341,15356.63415,31481.1,7389.829268,111.452381,0,0,0
157,2,2,74,154,1452229.299,25477.70701,52.33333333,3.0,4.0,53.0,0,0,0
583,1,1,0,0,0.0,3430.531732,583.0,0.0,0.0,0.0,0,1,0
116744231,17,15,868,3536,37.72349145,0.27410348,3765942.935,7294219.125,8336230.429,133.4545455,0,0,0
100,2,2,4,12,160000.0,40000.0,33.33333333,48.0,48.0,3.6,0,0,0
61057,2,2,66,184,4094.534615,65.51255384,20352.33333,49.0,48.0,56.6,0,0,0
5251515,3,1,0,0,0.0,0.761684961,1750505.0,2625757.5,0.0,0.0,0,0,0
30906,2,2,94,212,9900.9900990099,129.4247071766,10302.0,3.0,48.0,70.6,0,0,0
61101,2,2,80,176,4189.784128,65.465377,20367.0,3.0,3.0,59.2,0,0,0
23884,2,2,66,214,11723.32943,167.4761347,7961.333333,48.0,4.0,62.6,0,0,0
60,1,1,0,6,100000.0,33333.33333,60.0,0.0,0.0,2.0,0,0,1
97504470,6,5,358,11595,122.5892515,0.112815341,9750447.0,19500000.0,941.0,996.0833333,0,1,1
198,2,2,60,264,1636363.636,20202.0202,66.0,3.0,48.0,70.8,0,0,0
8724754,5,0,30,0,3.438492363,0.573082061,2181188.5,2181188.5,0.0,6.0,0,1,1
32938,2,2,86,194,8500.819722,121.4402817,10979.33333,3.0,3.0,64.6,0,0,0
58,1,1,6,6,206896.5517,34482.75862,58.0,0.0,0.0,6.0,0,1,0
50707,2,2,82,254,6626.3040605834,78.8845721498,16902.3333333333,3.0,4.0,75.4,0,0,0
175,2,2,84,116,1142857.143,22857.14286,58.33333333,4.0,56.0,48.4,0,0,0
5807445,141,233,443,390305,67283.97772,64.40009333,15569.55764,10378.65714,24462.4569,1041.994667,0,0,0
4,2,0,12,0,3000000.0,500000.0,4.0,4.0,0.0,6.0,0,1,0
24459,2,2,72,194,10875.34241,163.5389836,8153.0,3.0,2.0,60.4,0,0,0
-1,1,1,6,6,-12000000.0,-2000000.0,-1.0,0.0,0.0,6.0,0,1,0
10047487,26,30,505,51509,5176.81685,5.573532964,182681.5818,140079.48,345670.1379,912.5263158,0,0,0
258,2,0,0,0,0.0,7751.937984,258.0,258.0,0.0,0.0,0,1,0
151,2,2,80,112,1271523.17880795,26490.0662251656,50.3333333333,3.0,49.0,46.4,0,0,0
60290,2,2,66,130,3250.9537236689,66.3459943606,20096.6666666667,3.0,4.0,45.8,0,0,0
168,2,2,172,204,2238095.238,23809.52381,56.0,3.0,3.0,92.4,0,0,0
671018,1,1,41,93,199.6965804,2.980545976,671018.0,0.0,0.0,58.33333333,0,0,0
99666917,10,7,630,11595,122.6585548,0.170568133,6229182.312,11100000.0,59752.66667,679.1666667,0,1,1
189102,3,4,430,2266,14256.8560882487,37.0170595763,31517.0,79610.0,53383.6666666667,337.0,0,0,0
242,2,2,60,344,1669421.488,16528.92562,80.66666667,2.0,1.0,86.8,0,0,0
410619,8,8,851,5502,15471.76336,38.96556175,27374.6,55573.57143,44114.85714,373.7058824,0,0,0
116446010,100,135,3879,206637,1807.842106,2.018102638,497632.5214,1176222.323,828994.4478,892.0169492,0,0,0
200567,10,8,549,4193,23642.97217,89.74557131,11798.05882,22285.22222,16573.0,249.5789474,0,0,0
104,1,1,6,6,115384.615384615,19230.7692307692,104.0,0.0,0.0,6.0,0,1,0
32925,1,1,50,112,4920.273349,60.74411541,32925.0,0.0,0.0,70.66666667,0,0,0
40871337,21,18,8515,8110,406.7642807966,0.9542139519,1075561.5,2043566.85,1489480.11764706,415.625,0,0,0
99881764,7,7,379,11595,119.8817434,0.140165726,7683212.615,16600000.0,16600000.0,798.6666667,0,0,1
31575,2,2,72,146,6904.1963578781,126.6825019794,10525.0,3.0,48.0,50.8,0,0,0
61379,1,1,53,69,1987.650499,32.58443442,61379.0,0.0,0.0,58.33333333,0,0,0
5063657,5,1,135,46,35.74491716,1.184914381,1012731.4,1265914.25,0.0,32.42857143,1,1,0
5936143,7,4,635,168,135.2730216,1.85305509,593614.3,989357.1667,85540.66667,66.91666667,0,0,0
38336,1,1,57,185,6312.6043405676,52.1702838063,38336.0,0.0,0.0,99.6666666667,0,0,0
62463,2,2,90,354,7108.208059,64.03791044,20821.0,4.0,1.0,97.8,0,0,0
16976901,8,11,4368,1152,325.1476815,1.119167744,943161.1667,1710063.286,1688672.8,276.0,0,0,0
46033026,8,8,451,2096,55.3298408,0.347576542,3068868.4,5723551.571,6574008.714,149.8235294,0,0,0
116047711,22,18,1873,5969,67.57565429,0.344685816,2975582.333,5526081.476,6536667.176,191.2682927,0,0,0
46326,1,1,50,108,3410.611752,43.17230065,46326.0,0.0,0.0,69.33333333,0,0,0
320387,22,28,394,57574,180931.186346512,156.0612634096,6538.5102040816,5602.6666666667,11010.0,1136.6274509804,0,0,0
9000215,3,0,0,0,0.0,0.333325371,4500107.5,4500107.5,0.0,0.0,0,0,0
84833072,6,6,361,11595,140.9356012,0.141454267,7712097.455,16900000.0,17000000.0,920.1538462,0,0,1
117118967,21,19,1260,3790,43.1185497051,0.341533067,3003050.43589744,5855948.35,6248498.11111111,123.1707317073,0,0,0
3,2,0,0,0,0.0,666666.666666667,3.0,3.0,0.0,0.0,0,1,0
3,2,0,37,0,12300000.0,666666.6667,3.0,3.0,0.0,22.66666667,1,1,0
11,1,1,0,6,545454.5455,181818.1818,11.0,0.0,0.0,2.0,0,0,1
146,2,2,78,134,1452054.795,27397.26027,48.66666667,3.0,4.0,50.2,0,0,0
596,2,2,64,162,379194.6309,6711.409396,198.6666667,1.0,48.0,51.6,0,0,0
283728,11,8,553,3848,15511.3348,66.96554447,15762.66667,28372.8,37140.57143,220.05,0,0,0
249,2,2,60,414,1903614.45783133,16064.2570281125,83.0,3.0,3.0,100.8,0,0,0
313211,10,5,720,1295,6433.362812928,47.8910383096,22372.2142857143,34801.2222222222,54213.0,125.9375,0,0,0
90976,1,1,51,248,3286.5810763278,21.9838199085,90976.0,0.0,0.0,116.6666666667,0,0,0
48728,2,2,62,196,5294.697094,82.08832704,16242.66667,2.0,3.0,57.8,0,0,0
98730553,5,7,356,11595,121.0466227,0.121542923,8975504.818,24700000.0,16500000.0,919.7692308,0,0,1
102,2,0,0,0,0.0,19607.84314,102.0,102.0,0.0,0.0,0,1,0
227,2,2,62,338,1762114.53744493,17621.1453744493,75.6666666667,1.0,1.0,86.2,0,0,0
535128,7,5,376,3508,7258.076572,22.42454142,48648.0,89188.0,91286.5,298.7692308,0,0,0
30410,1,1,43,128,5623.15028,65.76783953,30410.0,0.0,0.0,71.33333333,0,0,0
143,2,0,12,0,83916.08392,13986.01399,143.0,143.0,0.0,6.0,0,1,0
996,2,0,0,0,0.0,2008.032129,996.0,996.0,0.0,0.0,0,1,1
60697,1,1,40,256,4876.682538,32.95055769,60697.0,0.0,0.0,112.0,0,0,0
4,2,0,0,0,0.0,500000.0,4.0,4.0,0.0,0.0,0,1,1
7,1,1,0,6,857142.8571,285714.2857,7.0,0.0,0.0,2.0,0,0,1
4,3,0,0,0,0.0,750000.0,2.0,2.0,0.0,0.0,0,1,0
161,2,2,66,194,1614906.832,24844.7205,53.66666667,3.0,3.0,58.6,0,0,0
40,1,1,0,0,0.0,50000.0,40.0,0.0,0.0,0.0,0,1,0
321,2,2,102,224,1015576.32398754,12461.0591900312,107.0,2.0,188.0,75.4,0,0,0
71279,4,2,132,436,7968.686429,84.1762651,14255.8,8062.666667,4.0,85.85714286,0,0,0
111963378,3,3,142,375,4.617581295,0.053588951,22400000.0,55900000.0,56000000.0,80.71428571,0,0,0
49,1,1,2,6,163265.3061,40816.32653,49.0,0.0,0.0,3.333333333,0,0,1
48115917,13,12,1523,3908,112.8732514856,0.5195785835,2004829.875,3632764.58333333,4360524.54545455,208.8846153846,0,0,0
105,1,1,0,0,0.0,19047.61905,105.0,0.0,0.0,0.0,0,1,0
63150013,7,0,0,0,0.0,0.110847166,10500000.0,10500000.0,0.0,0.0,0,0,1
46430,1,1,45,136,3898.341589,43.07559767,46430.0,0.0,0.0,75.33333333,0,0,0
85269134,6,6,322,11595,139.7574883,0.140730877,7751739.455,17000000.0,29298.0,916.6923077,0,1,1
61016,2,2,82,114,3212.272191,65.55657532,20338.66667,4.0,50.0,47.4,0,0,0
10319848,7,6,998,620,156.785255,1.259708476,859987.3333,47528.5,2057489.2,115.5714286,0,0,0
165534,3,5,353,11595,72178.52526,48.32844008,23647.71429,4499.0,41368.0,1327.555556,0,0,1
7,4,0,0,0,0.0,571428.5714,2.333333333,2.333333333,0.0,0.0,0,1,1
161,2,2,76,190,1652173.913,24844.7205,53.66666667,1.0,2.0,60.8,0,0,0
116783294,16,17,1208,5089,53.92038351,0.282574663,3649477.937,7785552.933,7293548.313,185.2058824,0,0,0
5340481,9,6,374,3695,761.9163892,2.808735767,381462.9286,667560.125,88913.2,254.3125,0,0,0
73,2,1,31,0,424657.5342,41095.89041,36.5,3.0,0.0,15.5,1,1,0
95923,2,2,62,292,3690.460057,41.70011363,31974.33333,4.0,3.0,77.0,0,0,0
61019750,18,13,2457,6427,145.5922058022,0.5080322355,2033991.66666667,3589397.05882353,5080735.33333333,277.625,0,0,0
4,2,0,0,0,0.0,500000.0,4.0,4.0,0.0,0.0,0,1,1
164,2,2,68,100,1024390.24390244,24390.243902439,54.6666666667,3.0,3.0,40.4,0,0,0
58220081,25,17,5268,8550,237.3407896839,0.7214005765,1420001.97560976,2425836.70833333,3171153.25,321.3488372093,0,0,0
31904,2,2,74,154,7146.439318,125.3761284,10634.66667,48.0,3.0,53.0,0,0,0
118779819,23,24,6947,4738,98.37529724,0.395690113,2582169.978,5399082.682,5028142.043,243.4375,0,0,0
5883496,9,4,356,4244,781.8480713,2.209570636,490291.3333,735437.0,120008.0,328.5714286,0,0,0
119542143,24,18,2273,3736,50.26679169,0.351340531,2915662.024,5197484.478,6747749.118,139.744186,0,0,0
80,2,1,31,6,462500.0,37500.0,40.0,3.0,0.0,17.0,1,1,0
9954749,45,77,1260,118628,12043.29712,12.25545717,82270.65289,226244.2955,130581.6842,974.699187,0,0,0
47065,1,1,41,245,6076.702433,42.49442261,47065.0,0.0,0.0,109.0,0,0,0
68665805,14,9,885,4448,77.66602314,0.33495566,3121172.955,5281985.0,17212.625,222.2083333,0,0,0
32851,1,1,58,186,7427.475572,60.88094731,32851.0,0.0,0.0,100.6666667,0,0,0
38,1,1,0,6,157894.7368,52631.57895,38.0,0.0,0.0,2.0,0,0,1
100531749,8,6,364,11595,118.957445,0.139259489,7733211.462,14300000.0,28103.8,797.2666667,0,1,1
169,2,2,92,284,2224852.07100592,23668.6390532544,56.3333333333,3.0,3.0,84.4,0,0,0
3,2,0,4,0,1333333.333,666666.6667,3.0,3.0,0.0,2.0,0,0,0
27,1,1,6,6,444444.4444,74074.07407,27.0,0.0,0.0,6.0,0,1,0
62,3,1,31,6,596774.1935,64516.12903,20.66666667,25.0,0.0,7.4,0,1,0
117816556,20,16,1292,2238,29.96183321,0.305559772,3366187.314,6200871.368,7527325.133,95.40540541,0,0,0
981,2,0,0,0,0.0,2038.735984,981.0,981.0,0.0,0.0,0,1,1
5378421,3,1,0,0,0.0,0.743712699,1792807.0,2689210.5,0.0,0.0,0,0,0
135,1,1,6,6,88888.88889,14814.81481,135.0,0.0,0.0,6.0,0,1,0
23877,2,2,74,194,11224.1906437157,167.5252334883,7959.0,4.0,3.0,61.0,0,0,0
86613,10,9,563,5534,70393.5898768083,219.3666077841,4811.8333333333,9623.6666666667,7003.375,304.85,0,0,0
904,2,1,274,0,303097.3451,3318.584071,452.0,904.0,0.0,137.0,1,1,0
73270,2,2,80,200,3821.482189,54.5926027,24423.33333,3.0,3.0,64.0,0,0,0
242,2,2,68,580,2677685.95,16528.92562,80.66666667,3.0,3.0,136.4,0,0,0
23124,1,1,61,111,7438.159488,86.4902266,23124.0,0.0,0.0,77.66666667,0,0,0
111192274,21,20,1544,7675,82.91043674,0.368730655,2779806.85,5558407.25,5850970.789,219.5,0,0,0
75264142,14,14,1095,3945,66.96415937,0.372023108,2787560.815,5418761.0,5787019.923,173.7931034,0,0,0
23750,3,6,26,11601,489557.8947,378.9473684,2968.75,11513.0,4736.2,1162.7,0,0,1
77911175,37,43,1950,63998,846.4511028,1.026810339,986217.4051,2164199.306,12249.92857,814.1728395,0,0,0
48,3,0,43,0,895833.3333,62500.0,24.0,24.0,0.0,12.25,0,1,0
8821,2,0,12,0,1360.389978,226.7316631,8821.0,8821.0,0.0,6.0,0,1,0
115509848,30,35,1083,32946,294.598258,0.562722583,1804841.375,3983098.207,3243944.353,515.5909091,0,0,0
1,2,0,0,0,0.0,2000000.0,1.0,1.0,0.0,0.0,0,1,0
157,2,2,76,108,1171974.52229299,25477.7070063694,52.3333333333,3.0,48.0,44.4,0,0,0
137,2,2,80,112,1401459.854,29197.08029,45.66666667,3.0,4.0,46.4,0,0,0
507,2,2,68,282,690335.305719921,7889.5463510848,169.0,0.0,1.0,76.8,0,0,0
19777,1,1,0,0,0.0,101.1275724,19777.0,0.0,0.0,0.0,0,1,0
63845,2,2,92,348,6891.690814,62.65173467,21281.66667,49.0,3.0,97.2,0,0,0
210,2,2,70,102,819047.619,19047.61905,70.0,4.0,48.0,41.4,0,0,0
